Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [185]
[214]    0.0    0.00    0.00       1         double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [214]
                0.00    0.00       2/2           decltype (__miter_base(({parm#1}.base)())) std::__miter_base<double*>(std::move_iterator<double*>) [137]
                0.00    0.00       1/1           double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*) [205]
-----------------------------------------------
                0.00    0.00       1/1           Lattice::Lattice(int) [13]
[215]    0.0    0.00    0.00       1         void std::fill<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [215]
                0.00    0.00       2/2           int* std::__niter_base<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [139]
                0.00    0.00       1/1           __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a<int*, int>(int*, int*, int const&) [218]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long) [186]
[216]    0.0    0.00    0.00       1         double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [216]
                0.00    0.00       1/4           double* std::__niter_base<double*>(double*) [90]
                0.00    0.00       1/1           __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&) [201]
-----------------------------------------------
                0.00    0.00       1/1           int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [187]
[217]    0.0    0.00    0.00       1         int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [217]
                0.00    0.00       1/1           int* std::__niter_base<int*>(int*) [203]
                0.00    0.00       1/1           __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&) [202]
-----------------------------------------------
                0.00    0.00       1/1           void std::fill<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [215]
[218]    0.0    0.00    0.00       1         __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a<int*, int>(int*, int*, int const&) [218]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2015 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [145] _GLOBAL__sub_I__ZN7LatticeC2Ei [88] __gnu_cxx::new_allocator<double>::max_size() const [79] void std::vector<Bond, std::allocator<Bond> >::_M_emplace_back_aux<Bond const&>(Bond const&)
 [146] _GLOBAL__sub_I_main   [160] __gnu_cxx::new_allocator<int>::max_size() const [188] std::vector<Bond, std::allocator<Bond> >::end()
 [147] __static_initialization_and_destruction_0(int, int) [21] __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >::base() const [189] std::vector<Bond, std::allocator<Bond> >::begin()
 [148] __static_initialization_and_destruction_0(int, int) [28] __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >::operator*() const [36] std::vector<Bond, std::allocator<Bond> >::push_back(Bond const&)
   [8] DebugLattice::printBonds() [34] __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >::operator+(long) const [190] std::vector<Bond, std::allocator<Bond> >::vector()
   [2] DebugLattice::printSites() [119] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [191] std::vector<Bond, std::allocator<Bond> >::~vector()
  [11] DebugLattice::DebugLattice(int) [56] std::_Vector_base<Bond, std::allocator<Bond> >::_M_get_Tp_allocator() const [37] std::vector<Bond, std::allocator<Bond> >::operator[](unsigned long)
 [149] DebugLattice::~DebugLattice() [120] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() const [47] void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&)
  [42] HoneycombLattice::findNeighbor(int) [57] std::move_iterator<Bond*>::base() const [192] void std::vector<double, std::allocator<double> >::_M_emplace_back_aux<double>(double&&)
  [51] HoneycombLattice::checkIfEvenRow(int) [121] std::move_iterator<double*>::base() const [193] std::vector<double, std::allocator<double> >::_M_default_initialize(unsigned long)
  [52] HoneycombLattice::checkIfLastRow(int) [73] std::vector<Bond, std::allocator<Bond> >::_M_check_len(unsigned long, char const*) const [48] std::vector<double, std::allocator<double> >::push_back(double&&)
  [43] HoneycombLattice::checkIfFirstRow(int) [23] std::vector<Bond, std::allocator<Bond> >::size() const [194] std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&)
  [31] HoneycombLattice::checkIfEvenNumber(int) [58] std::vector<Bond, std::allocator<Bond> >::max_size() const [195] std::vector<double, std::allocator<double> >::~vector()
  [50] HoneycombLattice::checkIfLastColumn(int) [161] std::vector<double, std::allocator<double> >::_M_check_len(unsigned long, char const*) const [196] std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long)
  [12] HoneycombLattice::HoneycombLattice(int) [87] std::vector<double, std::allocator<double> >::size() const [197] std::vector<int, std::allocator<int> >::end()
 [150] HoneycombLattice::~HoneycombLattice() [122] std::vector<double, std::allocator<double> >::max_size() const [198] std::vector<int, std::allocator<int> >::begin()
  [94] arma::solve_opts::opts_no_approx::opts_no_approx() [7] std::vector<int, std::allocator<int> >::size() const [199] std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&)
  [95] arma::solve_opts::opts_equilibrate::opts_equilibrate() [162] std::allocator<Bond>::allocator() [200] std::vector<int, std::allocator<int> >::vector()
  [64] arma::solve_opts::opts::opts(unsigned long long) [163] std::allocator<Bond>::~allocator() [136] std::vector<int, std::allocator<int> >::~vector()
  [96] arma::solve_opts::opts_fast::opts_fast() [164] std::allocator<double>::allocator() [20] std::vector<int, std::allocator<int> >::operator[](unsigned long)
  [97] arma::solve_opts::opts_none::opts_none() [165] std::allocator<double>::allocator(std::allocator<double> const&) [201] __gnu_cxx::__enable_if<std::__is_scalar<double>::__value, double*>::__type std::__fill_n_a<double*, unsigned long, double>(double*, unsigned long, double const&)
  [98] arma::solve_opts::opts_tril::opts_tril() [123] std::allocator<double>::~allocator() [202] __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&)
  [99] arma::solve_opts::opts_triu::opts_triu() [124] std::allocator<int>::allocator() [61] decltype (__miter_base(({parm#1}.base)())) std::__miter_base<Bond*>(std::move_iterator<Bond*>)
 [100] arma::gmm_dist_eucl::gmm_dist_eucl() [166] std::allocator<int>::allocator(std::allocator<int> const&) [62] Bond* std::__miter_base<Bond*>(Bond*)
 [101] arma::gmm_dist_maha::gmm_dist_maha() [92] std::allocator<int>::~allocator() [137] decltype (__miter_base(({parm#1}.base)())) std::__miter_base<double*>(std::move_iterator<double*>)
  [86] arma::gmm_dist_mode::gmm_dist_mode(unsigned long long) [74] Bond* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<Bond>(Bond const*, Bond const*, Bond*) [138] double* std::__miter_base<double*>(double*)
 [102] arma::gmm_dist_prob::gmm_dist_prob() [167] double* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [54] Bond* std::__niter_base<Bond*>(Bond*)
  [65] arma::gmm_seed_mode::gmm_seed_mode(unsigned long long) [66] void std::_Destroy_aux<true>::__destroy<Bond*>(Bond*, Bond*) [90] double* std::__niter_base<double*>(double*)
 [103] arma::gmm_seed_keep_existing::gmm_seed_keep_existing() [125] void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [203] int* std::__niter_base<int*>(int*)
 [104] arma::gmm_seed_random_spread::gmm_seed_random_spread() [126] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [139] int* std::__niter_base<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
 [105] arma::gmm_seed_random_subset::gmm_seed_random_subset() [75] std::_Vector_base<Bond, std::allocator<Bond> >::_M_allocate(unsigned long) [80] Bond* std::__copy_move_a<true, Bond*, Bond*>(Bond*, Bond*, Bond*)
 [106] arma::gmm_seed_static_spread::gmm_seed_static_spread() [168] std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_impl::_Vector_impl() [204] double* std::__copy_move_a<true, double*, double*>(double*, double*, double*)
 [107] arma::gmm_seed_static_subset::gmm_seed_static_subset() [169] std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_impl::~_Vector_impl() [81] Bond* std::__copy_move_a2<true, Bond*, Bond*>(Bond*, Bond*, Bond*)
 [108] arma::fill::fill_class<arma::fill::fill_randn>::fill_class() [67] std::_Vector_base<Bond, std::allocator<Bond> >::_M_deallocate(Bond*, unsigned long) [205] double* std::__copy_move_a2<true, double*, double*>(double*, double*, double*)
 [109] arma::fill::fill_class<arma::fill::fill_randu>::fill_class() [55] std::_Vector_base<Bond, std::allocator<Bond> >::_M_get_Tp_allocator() [206] void std::random_shuffle<__gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > > >(__gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >, __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >)
 [110] arma::fill::fill_class<arma::fill::fill_zeros>::fill_class() [170] std::_Vector_base<Bond, std::allocator<Bond> >::_Vector_base() [82] Bond* std::uninitialized_copy<std::move_iterator<Bond*>, Bond*>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*)
 [111] arma::fill::fill_class<arma::fill::fill_eye>::fill_class() [171] std::_Vector_base<Bond, std::allocator<Bond> >::~_Vector_base() [207] double* std::uninitialized_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*)
 [112] arma::fill::fill_class<arma::fill::fill_none>::fill_class() [127] std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [83] Bond* std::__uninitialized_copy_a<std::move_iterator<Bond*>, Bond*, Bond>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*, std::allocator<Bond>&)
 [113] arma::fill::fill_class<arma::fill::fill_ones>::fill_class() [172] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [208] double* std::__uninitialized_copy_a<std::move_iterator<double*>, double*, double>(std::move_iterator<double*>, std::move_iterator<double*>, double*, std::allocator<double>&)
   [5] Lattice::getRootNode(int) [173] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [209] double* std::__uninitialized_default_n<double*, unsigned long>(double*, unsigned long)
   [3] Lattice::activateBond(Bond&) [128] std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [210] int* std::__uninitialized_default_n<int*, unsigned long>(int*, unsigned long)
 [151] Lattice::shuffleBonds() [174] std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [211] double* std::__uninitialized_default_n_a<double*, unsigned long, double>(double*, unsigned long, std::allocator<double>&)
   [4] Lattice::activateSites() [89] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [212] int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&)
   [9] Lattice::generateNeighbors() [175] std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [63] std::move_iterator<Bond*> std::__make_move_if_noexcept_iterator<Bond, std::move_iterator<Bond*> >(Bond*)
  [44] Lattice::getBinomialDistribution(unsigned int, double, unsigned int) [176] std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [140] std::move_iterator<double*> std::__make_move_if_noexcept_iterator<double, std::move_iterator<double*> >(double*)
  [10] Lattice::getChi(int)  [177] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [84] Bond* std::__uninitialized_move_if_noexcept_a<Bond*, Bond*, std::allocator<Bond> >(Bond*, Bond*, Bond*, std::allocator<Bond>&)
   [6] Lattice::getPvalue()  [178] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [213] double* std::__uninitialized_move_if_noexcept_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&)
  [13] Lattice::Lattice(int) [179] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [68] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
 [152] Lattice::~Lattice()   [129] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [30] __gnu_cxx::__promote_2<double, int, __gnu_cxx::__promote<double, std::__is_integer<double>::__value>::__type, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type>::__type std::pow<double, int>(double, int)
  [71] __gnu_cxx::new_allocator<Bond>::deallocate(Bond*, unsigned long) [130] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [27] __gnu_cxx::__promote_2<int, int, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type>::__type std::pow<int, int>(int, int)
  [72] __gnu_cxx::new_allocator<Bond>::allocate(unsigned long, void const*) [180] std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [85] Bond* std::copy<std::move_iterator<Bond*>, Bond*>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*)
  [33] void __gnu_cxx::new_allocator<Bond>::construct<Bond, Bond const&>(Bond*, Bond const&) [93] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [214] double* std::copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*)
 [153] __gnu_cxx::new_allocator<Bond>::new_allocator() [181] std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [215] void std::fill<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
 [154] __gnu_cxx::new_allocator<Bond>::~new_allocator() [182] std::_Vector_base<int, std::allocator<int> >::_Vector_base() [22] std::remove_reference<Bond&>::type&& std::move<Bond&>(Bond&)
 [114] __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [131] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [49] std::remove_reference<double&>::type&& std::move<double&>(double&)
 [115] __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [59] std::move_iterator<Bond*>::move_iterator(Bond*) [40] std::enable_if<std::__and_<std::is_move_constructible<Bond>, std::is_move_assignable<Bond> >::value, void>::type std::swap<Bond>(Bond&, Bond&)
  [45] void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [132] std::move_iterator<double*>::move_iterator(double*) [216] double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&)
 [155] __gnu_cxx::new_allocator<double>::new_allocator(__gnu_cxx::new_allocator<double> const&) [76] std::allocator_traits<std::allocator<Bond> >::deallocate(std::allocator<Bond>&, Bond*, unsigned long) [217] int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
 [156] __gnu_cxx::new_allocator<double>::new_allocator() [77] std::allocator_traits<std::allocator<Bond> >::allocate(std::allocator<Bond>&, unsigned long) [24] Bond const& std::forward<Bond const&>(std::remove_reference<Bond const&>::type&)
 [116] __gnu_cxx::new_allocator<double>::~new_allocator() [60] std::allocator_traits<std::allocator<Bond> >::max_size(std::allocator<Bond> const&) [26] double&& std::forward<double>(std::remove_reference<double>::type&)
 [157] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [35] void std::allocator_traits<std::allocator<Bond> >::construct<Bond, Bond const&>(std::allocator<Bond>&, Bond*, Bond const&) [69] void std::_Destroy<Bond*>(Bond*, Bond*)
 [158] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [133] std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [70] void std::_Destroy<Bond*, Bond>(Bond*, Bond*, std::allocator<Bond>&)
 [117] __gnu_cxx::new_allocator<int>::new_allocator() [134] std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [141] void std::_Destroy<double*>(double*, double*)
 [159] __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [135] std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [142] void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&)
  [91] __gnu_cxx::new_allocator<int>::~new_allocator() [46] void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [143] void std::_Destroy<int*>(int*, int*)
  [32] __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >::__normal_iterator(Bond* const&) [183] std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [144] void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
  [38] __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >::operator++() [184] std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [218] __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a<int*, int>(int*, int*, int const&)
 [118] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [78] Bond* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Bond*>, Bond*>(std::move_iterator<Bond*>, std::move_iterator<Bond*>, Bond*) [41] void std::iter_swap<__gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >, __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > > >(__gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >, __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >)
  [39] __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > >::difference_type __gnu_cxx::operator-<Bond*, std::vector<Bond, std::allocator<Bond> > >(__gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > > const&, __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > > const&) [185] double* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<double*>, double*>(std::move_iterator<double*>, std::move_iterator<double*>, double*) [29] operator new(unsigned long, void*)
  [25] bool __gnu_cxx::operator!=<Bond*, std::vector<Bond, std::allocator<Bond> > >(__gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > > const&, __gnu_cxx::__normal_iterator<Bond*, std::vector<Bond, std::allocator<Bond> > > const&) [186] double* std::__uninitialized_default_n_1<true>::__uninit_default_n<double*, unsigned long>(double*, unsigned long)
  [53] __gnu_cxx::new_allocator<Bond>::max_size() const [187] int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long)
